Date,Barcode,OnPromotion,Quantity,ReturnedQuantity,Discount,Increase,TotalValue,UnitValue,CostValue,Holiday
2019-11-07,7894900014211,0,15.0,0.0,0.32,0.0,70.35,4.69,3.142,0
2019-11-08,7894900014211,0,36.0,0.0,0.087,0.0,168.84,4.69,3.142,0
2019-11-09,7894900014211,0,95.0,0.0,0.394,0.0,445.55,4.69,3.142,0
2019-11-10,7894900014211,0,26.0,0.0,0.08,0.0,121.94,4.69,3.142,0
2019-11-11,7894900014211,0,8.0,0.0,0.24,0.0,37.52,4.69,3.142,0
2019-11-12,7894900014211,0,50.0,0.0,0.149,0.0,234.5,4.69,3.142,0
2019-11-13,7894900014211,0,19.0,0.0,0.137,0.0,89.11,4.69,3.142,0
2019-11-14,7894900014211,0,37.0,0.0,0.451,0.0,173.53,4.69,3.142,0
2019-11-15,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.69,3.142,1
2019-11-16,7894900014211,0,58.0,0.0,0.238,0.0,272.02,4.69,3.142,0
2019-11-17,7894900014211,0,19.0,0.0,0.326,0.0,89.11,4.69,3.142,0
2019-11-18,7894900014211,0,14.0,0.0,0.16,0.0,65.66,4.69,3.142,0
2019-11-19,7894900014211,0,10.0,0.0,1.152,0.0,46.0,4.6,3.142,0
2019-11-20,7894900014211,0,40.0,0.0,0.277,0.0,187.6,4.69,3.142,0
2019-11-21,7894900014211,0,22.0,0.0,0.302,0.0,103.18,4.69,3.142,0
2019-11-22,7894900014211,0,39.0,0.0,0.562,0.0,182.91,4.69,3.142,0
2019-11-23,7894900014211,0,61.0,0.0,0.64,0.0,286.09,4.69,3.142,0
2019-11-24,7894900014211,0,24.0,0.0,0.083,0.0,112.56,4.69,3.142,0
2019-11-25,7894900014211,0,25.0,0.0,0.0,0.0,117.25,4.69,3.142,0
2019-11-26,7894900014211,0,11.0,0.0,0.434,0.0,51.59,4.69,3.142,0
2019-11-27,7894900014211,0,10.0,0.0,0.0,0.0,46.9,4.69,3.142,0
2019-11-28,7894900014211,0,9.0,0.0,0.0,0.0,42.21,4.69,3.142,0
2019-11-29,7894900014211,0,47.0,0.0,0.304,0.0,220.43,4.69,3.142,0
2019-11-30,7894900014211,0,77.0,0.0,0.507,0.0,361.13,4.69,3.142,0
2019-12-01,7894900014211,0,27.0,0.0,0.371,0.0,126.63,4.69,3.142,0
2019-12-02,7894900014211,0,17.0,0.0,0.59,0.0,79.73,4.69,3.142,0
2019-12-03,7894900014211,0,15.0,0.0,0.175,0.0,70.35,4.69,3.142,0
2019-12-04,7894900014211,0,17.0,0.0,0.24,0.0,79.73,4.69,3.142,0
2019-12-05,7894900014211,0,30.0,0.0,0.192,0.0,140.7,4.69,3.133,0
2019-12-06,7894900014211,0,46.0,0.0,0.156,0.0,215.74,4.69,3.124,0
2019-12-07,7894900014211,0,84.0,0.0,0.294,0.0,393.96,4.69,3.124,0
2019-12-08,7894900014211,0,26.0,0.0,0.654,0.0,121.94,4.69,3.124,0
2019-12-09,7894900014211,0,15.0,0.0,0.805,0.0,70.35,4.69,3.124,0
2019-12-10,7894900014211,0,13.0,0.0,0.444,0.0,60.97,4.69,3.124,0
2019-12-11,7894900014211,0,25.0,0.0,0.094,0.0,117.25,4.69,3.124,0
2019-12-12,7894900014211,0,25.0,0.0,0.462,0.0,117.25,4.69,3.124,0
2019-12-13,7894900014211,0,56.0,0.0,0.157,0.0,262.64,4.69,3.124,0
2019-12-14,7894900014211,0,65.0,0.0,0.217,0.0,304.85,4.69,3.124,0
2019-12-15,7894900014211,0,41.0,0.0,0.856,0.0,192.29,4.69,3.124,0
2019-12-16,7894900014211,0,14.0,0.0,0.591,0.0,65.66,4.69,3.124,0
2019-12-17,7894900014211,0,31.0,0.0,0.196,0.0,145.39,4.69,3.124,0
2019-12-18,7894900014211,0,35.0,0.0,0.651,0.0,164.15,4.69,3.124,0
2019-12-19,7894900014211,0,19.0,0.0,0.64,0.0,89.11,4.69,3.124,0
2019-12-20,7894900014211,0,38.0,0.0,0.815,0.0,178.22,4.69,3.124,0
2019-12-21,7894900014211,0,64.0,0.0,0.332,0.0,300.16,4.69,3.124,0
2019-12-22,7894900014211,0,40.0,0.0,0.202,0.0,187.6,4.69,3.124,0
2019-12-23,7894900014211,0,36.0,0.0,0.21,0.0,168.84,4.69,3.124,0
2019-12-24,7894900014211,0,1.0,0.0,0.0,0.0,4.69,4.69,3.124,0
2019-12-25,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.69,3.124,1
2019-12-26,7894900014211,0,19.0,0.0,0.0,0.0,89.11,4.69,3.124,0
2019-12-27,7894900014211,0,54.0,0.0,0.375,0.0,253.26,4.69,3.124,0
2019-12-28,7894900014211,0,60.0,0.0,0.438,0.0,281.4,4.69,3.124,0
2019-12-29,7894900014211,0,33.0,0.0,0.286,0.0,154.77,4.69,3.124,0
2019-12-30,7894900014211,0,44.0,0.0,0.282,0.0,206.36,4.69,3.124,0
2019-12-31,7894900014211,0,14.0,0.0,0.0,0.0,65.66,4.69,3.124,0
2020-01-01,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.69,3.124,1
2020-01-02,7894900014211,0,10.0,0.0,0.284,0.0,46.9,4.69,3.124,0
2020-01-03,7894900014211,0,32.0,0.0,0.443,0.0,150.08,4.69,3.124,0
2020-01-04,7894900014211,0,56.0,0.0,0.427,0.0,262.64,4.69,3.124,0
2020-01-05,7894900014211,0,28.0,0.0,0.343,0.0,131.32,4.69,3.124,0
2020-01-06,7894900014211,0,19.0,0.0,0.113,0.0,89.11,4.69,3.124,0
2020-01-07,7894900014211,0,34.0,0.0,0.265,0.0,159.46,4.69,3.124,0
2020-01-08,7894900014211,0,43.0,0.0,0.269,0.0,201.67,4.69,3.124,0
2020-01-09,7894900014211,0,23.0,0.0,0.24,0.0,107.87,4.69,3.124,0
2020-01-10,7894900014211,0,50.0,0.0,0.481,0.0,234.5,4.69,3.124,0
2020-01-11,7894900014211,0,64.0,0.0,0.299,0.0,300.16,4.69,3.124,0
2020-01-12,7894900014211,0,19.0,0.0,0.427,0.0,89.11,4.69,3.124,0
2020-01-13,7894900014211,0,17.0,0.0,0.282,0.0,79.73,4.69,3.124,0
2020-01-14,7894900014211,0,12.0,0.0,0.267,0.0,56.28,4.69,3.124,0
2020-01-15,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.69,3.124,0
2020-01-16,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.69,3.124,0
2020-01-17,7894900014211,0,34.0,0.0,0.678,0.0,159.46,4.69,3.124,0
2020-01-18,7894900014211,0,51.0,0.0,0.239,0.0,239.19,4.69,3.124,0
2020-01-19,7894900014211,0,22.0,0.0,0.175,0.0,103.18,4.69,3.124,0
2020-01-20,7894900014211,0,11.0,0.0,0.175,0.0,51.59,4.69,3.124,0
2020-01-21,7894900014211,0,24.0,0.0,0.196,0.0,112.56,4.69,3.124,0
2020-01-22,7894900014211,0,20.0,0.0,0.434,0.0,93.8,4.69,3.124,0
2020-01-23,7894900014211,0,22.0,0.0,0.203,0.0,103.18,4.69,3.124,0
2020-01-24,7894900014211,1,56.0,0.0,0.163,0.0,223.44,3.99,4.602,0
2020-01-25,7894900014211,1,143.0,0.0,0.069,0.0,570.57,3.99,4.686,0
2020-01-26,7894900014211,0,28.0,0.0,0.3,0.0,131.32,4.69,4.686,0
2020-01-27,7894900014211,0,16.0,0.0,0.135,0.0,75.04,4.69,4.686,0
2020-01-28,7894900014211,0,17.0,0.0,0.295,0.0,79.73,4.69,4.686,0
2020-01-29,7894900014211,0,29.0,0.0,0.188,0.0,136.01,4.69,4.686,0
2020-01-30,7894900014211,0,21.0,0.0,0.0,0.0,98.49,4.69,4.686,0
2020-01-31,7894900014211,0,49.0,0.0,0.409,0.0,229.81,4.69,3.124,0
2020-02-01,7894900014211,0,82.0,0.0,0.351,0.0,384.58,4.69,3.124,0
2020-02-02,7894900014211,0,29.0,0.0,0.28,0.0,136.01,4.69,3.124,0
2020-02-03,7894900014211,0,21.0,0.0,0.183,0.0,98.49,4.69,3.124,0
2020-02-04,7894900014211,0,22.0,0.0,0.455,0.0,103.18,4.69,3.124,0
2020-02-05,7894900014211,0,28.0,0.0,0.461,0.0,131.32,4.69,3.124,0
2020-02-06,7894900014211,0,21.0,0.0,0.183,0.0,98.49,4.69,3.124,0
2020-02-07,7894900014211,0,36.0,0.0,0.0,0.0,168.84,4.69,3.124,0
2020-02-08,7894900014211,0,81.0,0.0,0.233,0.0,379.89,4.69,3.124,0
2020-02-09,7894900014211,0,47.0,0.0,0.233,0.0,220.43,4.69,3.124,0
2020-02-10,7894900014211,0,22.0,0.0,0.0,0.0,103.18,4.69,3.124,0
2020-02-11,7894900014211,0,24.0,0.0,0.135,0.0,112.56,4.69,3.124,0
2020-02-12,7894900014211,0,41.0,0.0,0.248,0.0,192.29,4.69,3.124,0
2020-02-13,7894900014211,0,36.0,0.0,0.235,0.0,168.84,4.69,3.12,0
2020-02-14,7894900014211,1,56.0,0.0,0.147,0.0,223.44,3.99,3.12,0
2020-02-15,7894900014211,1,138.0,0.0,0.021,0.0,550.62,3.99,3.12,0
2020-02-16,7894900014211,0,29.0,0.0,0.247,0.0,136.01,4.69,3.12,0
2020-02-17,7894900014211,0,19.0,0.0,0.113,0.0,89.11,4.69,3.12,0
2020-02-18,7894900014211,0,12.0,0.0,0.96,0.0,55.74,4.645,3.12,0
2020-02-19,7894900014211,0,9.0,0.0,0.213,0.0,42.21,4.69,3.12,0
2020-02-20,7894900014211,0,22.0,0.0,0.209,0.0,103.18,4.69,3.124,0
2020-02-21,7894900014211,0,71.0,0.0,0.355,0.0,332.99,4.69,3.124,0
2020-02-22,7894900014211,0,77.0,0.0,0.293,0.0,361.13,4.69,3.124,0
2020-02-23,7894900014211,0,21.0,0.0,0.0,0.0,98.49,4.69,3.124,0
2020-02-24,7894900014211,0,68.0,0.0,0.135,0.0,318.92,4.69,3.124,0
2020-02-25,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.69,3.124,0
2020-02-26,7894900014211,0,30.0,0.0,0.853,0.0,140.7,4.69,3.124,0
2020-02-27,7894900014211,0,15.0,0.0,0.305,0.0,70.35,4.69,3.124,0
2020-02-28,7894900014211,0,34.0,0.0,0.415,0.0,159.46,4.69,3.124,0
2020-02-29,7894900014211,0,95.0,0.0,0.163,0.0,445.55,4.69,3.124,0
2020-03-01,7894900014211,0,24.0,0.0,0.32,0.0,112.56,4.69,3.124,0
2020-03-02,7894900014211,0,7.0,0.0,0.274,0.0,32.83,4.69,3.124,0
2020-03-03,7894900014211,0,22.0,0.0,0.312,0.0,103.18,4.69,3.124,0
2020-03-04,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.69,3.124,0
2020-03-05,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.69,3.124,0
2020-03-06,7894900014211,0,37.0,0.0,0.065,0.0,184.63,4.99,3.124,0
2020-03-07,7894900014211,0,109.0,0.0,0.325,0.0,543.91,4.99,3.124,0
2020-03-08,7894900014211,0,34.0,0.0,0.345,0.0,169.66,4.99,3.124,0
2020-03-09,7894900014211,0,16.0,0.0,0.0,0.0,79.84,4.99,3.124,0
2020-03-10,7894900014211,0,17.0,0.0,0.133,0.0,84.83,4.99,3.124,0
2020-03-11,7894900014211,0,34.0,0.0,0.557,0.0,169.66,4.99,3.124,0
2020-03-12,7894900014211,0,27.0,0.0,0.348,0.0,134.73,4.99,3.124,0
2020-03-13,7894900014211,0,44.0,0.0,0.286,0.0,219.56,4.99,3.388,0
2020-03-14,7894900014211,0,72.0,0.0,0.4,0.0,359.28,4.99,3.388,0
2020-03-15,7894900014211,0,29.0,0.0,0.296,0.0,144.71,4.99,3.388,0
2020-03-16,7894900014211,0,28.0,0.0,0.105,0.0,139.72,4.99,3.388,0
2020-03-17,7894900014211,0,23.0,0.0,0.476,0.0,114.77,4.99,3.388,0
2020-03-18,7894900014211,0,16.0,0.0,0.364,0.0,79.84,4.99,3.388,0
2020-03-19,7894900014211,0,28.0,0.0,0.077,0.0,139.72,4.99,3.388,0
2020-03-20,7894900014211,0,61.0,0.0,0.583,0.0,304.39,4.99,3.388,0
2020-03-21,7894900014211,0,66.0,0.0,0.176,0.0,329.34,4.99,3.388,0
2020-03-22,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.99,3.388,0
2020-03-23,7894900014211,0,11.0,0.0,0.0,0.0,54.89,4.99,3.388,0
2020-03-24,7894900014211,0,15.0,0.0,0.167,0.0,74.85,4.99,3.388,0
2020-03-25,7894900014211,0,19.0,0.0,0.267,0.0,94.81,4.99,3.388,0
2020-03-26,7894900014211,0,6.0,0.0,0.333,0.0,29.94,4.99,3.388,0
2020-03-27,7894900014211,0,34.0,0.0,0.37,0.0,169.66,4.99,3.388,0
2020-03-28,7894900014211,0,65.0,0.0,0.255,0.0,324.35,4.99,3.388,0
2020-03-29,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.99,3.388,0
2020-03-30,7894900014211,0,21.0,0.0,0.286,0.0,104.79,4.99,3.388,0
2020-03-31,7894900014211,0,14.0,0.0,0.143,0.0,69.86,4.99,3.388,0
2020-04-01,7894900014211,0,26.0,0.0,0.042,0.0,129.74,4.99,3.388,0
2020-04-02,7894900014211,0,25.0,0.0,0.2,0.0,124.75,4.99,3.388,0
2020-04-03,7894900014211,0,41.0,0.0,0.251,0.0,204.59,4.99,3.388,0
2020-04-04,7894900014211,0,60.0,0.0,0.393,0.0,299.4,4.99,3.388,0
2020-04-05,7894900014211,0,26.0,0.0,0.468,0.0,129.74,4.99,3.388,0
2020-04-06,7894900014211,0,10.0,0.0,0.251,0.0,49.9,4.99,3.388,0
2020-04-07,7894900014211,0,32.0,0.0,0.954,0.0,159.68,4.99,3.388,0
2020-04-08,7894900014211,0,35.0,0.0,0.323,0.0,174.65,4.99,3.388,0
2020-04-09,7894900014211,0,78.0,0.0,0.331,0.0,389.22,4.99,3.388,0
2020-04-10,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.99,3.388,0
2020-04-11,7894900014211,0,114.0,0.0,0.28,0.0,568.86,4.99,3.328,0
2020-04-12,7894900014211,0,16.0,0.0,0.0,0.0,79.84,4.99,3.328,1
2020-04-13,7894900014211,0,16.0,0.0,0.0,0.0,79.84,4.99,3.328,0
2020-04-14,7894900014211,0,9.0,0.0,0.0,0.0,44.91,4.99,3.328,0
2020-04-15,7894900014211,0,27.0,0.0,0.354,0.0,134.73,4.99,3.328,0
2020-04-16,7894900014211,0,14.0,0.0,0.509,0.0,69.86,4.99,3.328,0
2020-04-17,7894900014211,0,19.0,0.0,0.125,0.0,94.81,4.99,3.388,0
2020-04-18,7894900014211,0,68.0,0.0,0.157,0.0,339.32,4.99,3.388,0
2020-04-19,7894900014211,0,26.0,0.0,0.191,0.0,129.74,4.99,3.388,0
2020-04-20,7894900014211,0,20.0,0.0,0.1,0.0,99.8,4.99,3.388,0
2020-04-21,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.99,3.388,1
2020-04-22,7894900014211,0,35.0,0.0,0.844,0.0,174.65,4.99,3.388,0
2020-04-23,7894900014211,0,17.0,0.0,0.236,0.0,84.83,4.99,3.388,0
2020-04-24,7894900014211,1,44.0,0.0,15.089,0.0,184.36,4.19,3.39,0
2020-04-25,7894900014211,1,156.0,0.0,16.032,0.0,653.64,4.19,3.39,0
2020-04-26,7894900014211,0,46.0,0.0,0.0,0.0,229.54,4.99,3.39,0
2020-04-27,7894900014211,0,39.0,0.0,0.125,0.0,194.61,4.99,3.39,0
2020-04-28,7894900014211,0,21.0,0.0,0.391,0.0,104.79,4.99,3.39,0
2020-04-29,7894900014211,0,35.0,0.0,0.052,0.0,174.65,4.99,3.39,0
2020-04-30,7894900014211,0,48.0,0.0,0.293,0.0,239.52,4.99,3.39,0
2020-05-01,7894900014211,0,46.0,0.0,0.344,0.0,229.54,4.99,3.39,1
2020-05-02,7894900014211,0,67.0,0.0,0.422,0.0,334.33,4.99,3.388,0
2020-05-03,7894900014211,0,27.0,0.0,0.308,0.0,134.73,4.99,3.388,0
2020-05-04,7894900014211,0,23.0,0.0,1.139,0.0,112.47,4.89,3.388,0
2020-05-05,7894900014211,0,25.0,0.0,0.418,0.0,124.75,4.99,3.388,0
2020-05-06,7894900014211,0,22.0,0.0,0.0,0.0,109.78,4.99,3.388,0
2020-05-07,7894900014211,0,34.0,0.0,0.286,0.0,169.66,4.99,3.388,0
2020-05-08,7894900014211,0,57.0,0.0,0.593,0.0,284.43,4.99,3.388,0
2020-05-09,7894900014211,0,101.0,0.0,0.323,0.0,503.99,4.99,3.388,0
2020-05-10,7894900014211,0,29.0,0.0,0.215,0.0,144.71,4.99,3.388,0
2020-05-11,7894900014211,0,23.0,0.0,0.174,0.0,114.77,4.99,3.388,0
2020-05-12,7894900014211,0,5.0,0.0,0.0,0.0,24.95,4.99,3.388,0
2020-05-13,7894900014211,0,20.0,0.0,0.0,0.0,99.8,4.99,3.388,0
2020-05-14,7894900014211,0,12.0,0.0,0.167,0.0,59.88,4.99,3.388,0
2020-05-15,7894900014211,0,30.0,0.0,0.179,0.0,149.7,4.99,3.388,0
2020-05-16,7894900014211,0,62.0,0.0,0.61,0.0,309.38,4.99,3.388,0
2020-05-17,7894900014211,0,19.0,0.0,0.376,0.0,94.81,4.99,3.388,0
2020-05-18,7894900014211,0,20.0,0.0,0.668,0.0,99.8,4.99,3.388,0
2020-05-19,7894900014211,0,36.0,0.0,0.388,0.0,179.64,4.99,3.388,0
2020-05-20,7894900014211,0,31.0,0.0,0.074,0.0,154.69,4.99,3.388,0
2020-05-21,7894900014211,0,23.0,0.0,0.182,0.0,114.77,4.99,3.388,0
2020-05-22,7894900014211,0,37.0,0.0,0.704,0.0,184.63,4.99,3.388,0
2020-05-23,7894900014211,0,48.0,0.0,0.188,0.0,239.52,4.99,3.388,0
2020-05-24,7894900014211,0,19.0,0.0,0.0,0.0,94.81,4.99,3.388,0
2020-05-25,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.99,3.388,0
2020-05-26,7894900014211,0,13.0,0.0,0.167,0.0,64.87,4.99,3.388,0
2020-05-27,7894900014211,0,13.0,0.0,0.434,0.0,64.87,4.99,3.388,0
2020-05-28,7894900014211,0,34.0,0.0,0.346,0.0,169.66,4.99,3.388,0
2020-05-29,7894900014211,0,48.0,0.0,0.596,0.0,239.52,4.99,3.388,0
2020-05-30,7894900014211,0,62.0,0.0,0.281,0.0,309.38,4.99,3.388,0
2020-05-31,7894900014211,0,37.0,0.0,0.401,0.0,184.63,4.99,3.388,0
2020-06-01,7894900014211,0,6.0,0.0,0.0,0.0,29.94,4.99,3.388,0
2020-06-02,7894900014211,0,20.0,0.0,0.376,0.0,99.8,4.99,3.388,0
2020-06-03,7894900014211,0,23.0,0.0,0.182,0.0,114.77,4.99,3.388,0
2020-06-04,7894900014211,0,25.0,0.0,0.401,0.0,124.75,4.99,3.388,0
2020-06-05,7894900014211,0,58.0,0.0,0.251,0.0,289.42,4.99,3.388,0
2020-06-06,7894900014211,0,77.0,0.0,0.416,0.0,384.23,4.99,3.388,0
2020-06-07,7894900014211,0,29.0,0.0,0.084,0.0,144.71,4.99,3.388,0
2020-06-08,7894900014211,0,11.0,0.0,0.0,0.0,54.89,4.99,3.388,0
2020-06-09,7894900014211,0,5.0,0.0,0.401,0.0,24.95,4.99,3.388,0
2020-06-10,7894900014211,0,40.0,0.0,0.376,0.0,199.6,4.99,3.388,0
2020-06-11,7894900014211,0,14.0,0.0,0.308,0.0,69.86,4.99,3.388,0
2020-06-12,7894900014211,0,46.0,0.0,0.547,0.0,229.54,4.99,3.388,0
2020-06-13,7894900014211,0,66.0,0.0,0.394,0.0,329.34,4.99,3.388,0
2020-06-14,7894900014211,0,20.0,0.0,0.585,0.0,99.8,4.99,3.388,0
2020-06-15,7894900014211,0,11.0,0.0,0.802,0.0,54.89,4.99,3.388,0
2020-06-16,7894900014211,0,36.0,0.0,0.182,0.0,179.64,4.99,3.388,0
2020-06-17,7894900014211,0,27.0,0.0,0.382,0.0,134.73,4.99,3.388,0
2020-06-18,7894900014211,0,21.0,0.0,0.527,0.0,104.79,4.99,3.388,0
2020-06-19,7894900014211,0,49.0,0.0,0.223,0.0,244.51,4.99,3.388,0
2020-06-20,7894900014211,0,55.0,0.0,0.368,0.0,274.45,4.99,3.388,0
2020-06-21,7894900014211,0,29.0,0.0,0.308,0.0,144.71,4.99,3.388,0
2020-06-22,7894900014211,0,14.0,0.0,0.154,0.0,69.86,4.99,3.388,0
2020-06-23,7894900014211,0,15.0,0.0,0.267,0.0,74.85,4.99,3.388,0
2020-06-24,7894900014211,0,24.0,0.0,0.095,0.0,119.76,4.99,3.388,0
2020-06-25,7894900014211,0,17.0,0.0,0.401,0.0,84.83,4.99,3.388,0
2020-06-26,7894900014211,0,29.0,0.0,0.382,0.0,144.71,4.99,3.388,0
2020-06-27,7894900014211,0,84.0,0.0,0.425,0.0,419.16,4.99,3.388,0
2020-06-28,7894900014211,0,30.0,0.0,0.08,0.0,149.7,4.99,3.388,0
2020-06-29,7894900014211,0,11.0,0.0,0.0,0.0,54.89,4.99,3.388,0
2020-06-30,7894900014211,0,20.0,0.0,0.752,0.0,99.8,4.99,3.388,0
2020-07-01,7894900014211,0,24.0,0.0,0.633,0.0,119.76,4.99,3.388,0
2020-07-02,7894900014211,0,32.0,0.0,0.382,0.0,159.68,4.99,3.388,0
2020-07-03,7894900014211,0,40.0,0.0,0.207,0.0,199.6,4.99,3.388,0
2020-07-04,7894900014211,0,87.0,0.0,0.317,0.0,434.13,4.99,3.388,0
2020-07-05,7894900014211,0,27.0,0.0,0.231,0.0,134.73,4.99,3.388,0
2020-07-06,7894900014211,0,10.0,0.0,0.0,0.0,49.9,4.99,3.388,0
2020-07-07,7894900014211,0,20.0,0.0,0.601,0.0,99.8,4.99,3.388,0
2020-07-08,7894900014211,0,26.0,0.0,0.248,0.0,129.74,4.99,3.388,0
2020-07-09,7894900014211,0,27.0,0.0,0.354,0.0,134.73,4.99,3.388,0
2020-07-10,7894900014211,0,32.0,0.0,0.48,0.0,159.68,4.99,3.388,0
2020-07-11,7894900014211,0,75.0,0.0,0.479,0.0,374.25,4.99,3.388,0
2020-07-12,7894900014211,0,2.0,0.0,0.0,0.0,9.98,4.99,3.388,0
2020-07-13,7894900014211,0,26.0,0.0,0.871,0.0,129.74,4.99,3.388,0
2020-07-14,7894900014211,0,10.0,0.0,0.541,0.0,49.9,4.99,3.388,0
2020-07-15,7894900014211,0,19.0,0.0,0.1,0.0,94.81,4.99,3.388,0
2020-07-16,7894900014211,0,32.0,0.0,0.622,0.0,159.68,4.99,3.388,0
2020-07-17,7894900014211,0,23.0,0.0,0.501,0.0,114.77,4.99,3.388,0
2020-07-18,7894900014211,0,70.0,0.0,0.425,0.0,349.3,4.99,3.388,0
2020-07-19,7894900014211,0,24.0,0.0,0.251,0.0,119.76,4.99,3.388,0
2020-07-20,7894900014211,0,14.0,0.0,1.093,0.0,68.46,4.89,3.388,0
2020-07-21,7894900014211,0,6.0,0.0,0.0,0.0,29.94,4.99,3.388,0
2020-07-22,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.99,3.388,0
2020-07-23,7894900014211,0,7.0,0.0,0.0,0.0,34.93,4.99,3.388,0
2020-07-24,7894900014211,0,47.0,0.0,0.389,0.0,234.53,4.99,3.388,0
2020-07-25,7894900014211,0,49.0,0.0,0.421,0.0,244.51,4.99,3.388,0
2020-07-26,7894900014211,0,24.0,0.0,1.241,0.0,117.36,4.89,3.388,0
2020-07-27,7894900014211,0,11.0,0.0,0.364,0.0,54.89,4.99,3.388,0
2020-07-28,7894900014211,0,14.0,0.0,0.709,0.0,69.86,4.99,3.388,0
2020-07-29,7894900014211,0,12.0,0.0,0.0,0.0,59.88,4.99,3.388,0
2020-07-30,7894900014211,0,32.0,0.0,0.286,0.0,159.68,4.99,3.329,0
2020-07-31,7894900014211,0,51.0,0.0,0.601,0.0,254.49,4.99,3.329,0
2020-08-01,7894900014211,0,90.0,0.0,0.398,0.0,449.1,4.99,3.329,0
2020-08-02,7894900014211,0,28.0,0.0,0.251,0.0,139.72,4.99,3.329,0
2020-08-03,7894900014211,0,20.0,0.0,0.501,0.0,99.8,4.99,3.329,0
2020-08-04,7894900014211,0,20.0,0.0,1.002,0.0,98.8,4.94,3.329,0
2020-08-05,7894900014211,0,42.0,0.0,0.429,0.0,209.58,4.99,3.329,0
2020-08-06,7894900014211,0,46.0,0.0,0.752,0.0,229.54,4.99,3.388,0
2020-08-07,7894900014211,0,95.0,0.0,0.415,0.0,474.05,4.99,3.388,0
2020-08-08,7894900014211,0,111.0,0.0,0.443,0.0,553.89,4.99,3.388,0
2020-08-09,7894900014211,0,25.0,0.0,0.455,0.0,124.75,4.99,3.388,0
2020-08-10,7894900014211,0,9.0,0.0,0.223,0.0,44.91,4.99,3.388,0
2020-08-11,7894900014211,0,20.0,0.0,0.334,0.0,99.8,4.99,3.388,0
2020-08-12,7894900014211,0,24.0,0.0,0.573,0.0,119.76,4.99,3.388,0
2020-08-13,7894900014211,0,19.0,0.0,0.316,0.0,94.81,4.99,3.388,0
2020-08-14,7894900014211,0,24.0,0.0,0.585,0.0,119.76,4.99,3.388,0
2020-08-15,7894900014211,0,54.0,0.0,0.501,0.0,269.46,4.99,3.388,0
2020-08-16,7894900014211,0,25.0,0.0,0.273,0.0,124.75,4.99,3.388,0
2020-08-17,7894900014211,0,21.0,0.0,0.354,0.0,104.79,4.99,3.388,0
2020-08-18,7894900014211,0,13.0,0.0,0.167,0.0,64.87,4.99,3.388,0
2020-08-19,7894900014211,0,13.0,0.0,0.254,0.0,64.87,4.99,3.388,0
2020-08-20,7894900014211,0,18.0,0.0,0.668,0.0,89.82,4.99,3.388,0
2020-08-21,7894900014211,0,28.0,0.0,0.638,0.0,139.72,4.99,3.388,0
2020-08-22,7894900014211,0,49.0,0.0,0.477,0.0,244.51,4.99,3.388,0
2020-08-23,7894900014211,0,31.0,0.0,0.54,0.0,154.69,4.99,3.388,0
2020-08-24,7894900014211,0,10.0,0.0,0.0,0.0,49.9,4.99,3.388,0
2020-08-25,7894900014211,0,21.0,0.0,0.105,0.0,104.79,4.99,3.388,0
2020-08-26,7894900014211,0,24.0,0.0,0.255,0.0,119.76,4.99,3.388,0
2020-08-27,7894900014211,0,28.0,0.0,0.54,0.0,139.72,4.99,3.388,0
2020-08-28,7894900014211,0,60.0,0.0,0.334,0.0,299.4,4.99,3.388,0
2020-08-29,7894900014211,0,106.0,0.0,0.21,0.0,528.94,4.99,3.388,0
2020-08-30,7894900014211,0,17.0,0.0,0.0,0.0,84.83,4.99,3.388,0
2020-08-31,7894900014211,0,19.0,0.0,0.316,0.0,94.81,4.99,3.388,0
2020-09-01,7894900014211,0,38.0,0.0,0.401,0.0,189.62,4.99,3.388,0
2020-09-02,7894900014211,0,43.0,0.0,0.248,0.0,214.57,4.99,3.388,0
2020-09-03,7894900014211,0,23.0,0.0,0.286,0.0,114.77,4.99,3.388,0
2020-09-04,7894900014211,0,67.0,0.0,0.31,0.0,334.33,4.99,3.388,0
2020-09-05,7894900014211,0,120.0,0.0,0.533,0.0,598.8,4.99,3.388,0
2020-09-06,7894900014211,0,48.0,0.0,0.555,0.0,239.52,4.99,3.388,0
2020-09-07,7894900014211,0,0.0,0.0,0.0,0.0,0.0,4.99,3.388,1
2020-09-08,7894900014211,0,31.0,0.0,0.24,0.0,154.69,4.99,3.388,0
2020-09-09,7894900014211,0,34.0,0.0,0.415,0.0,169.66,4.99,3.388,0
2020-09-10,7894900014211,0,35.0,0.0,0.668,0.0,174.65,4.99,3.388,0
